id,date_start,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,adm_1,adm_2,latitude,longitude,best,low,high,deaths_civilians,deaths_a,deaths_b,deaths_unknown,where_description,active_year,month
458332,2022-12-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.129904,33.406244,1,1,1,1,0,0,0,one of the settlements of the Berislav region,True,2022-12
552697,2024-05-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.136257,37.546907,1,1,1,0,0,1,0,"Jasnobrodivka, Ocheretynska settlement community, Pokrovsk District, Donetsk Oblast",True,2024-05
539527,2022-08-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,2,2,2,0,0,2,0,Bakhmut District,True,2022-08
529000,2024-06-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kharkiv raion,50.20366,36.40774,1,1,1,0,0,1,0,"Neskuchnoye, Vovchansk and Liptsy of the Kharkiv region",True,2024-06
525701,2024-05-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,1,1,1,0,0,1,0,"Robotyne, Tokmatska urban community, Pology District, Zaporizhzhia Oblas",True,2024-05
482263,2023-07-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kakhovka raion,46.81601,33.47862,2,2,2,0,0,2,0,Kakhovka direction in the Kherson region,True,2023-07
492399,2023-09-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,1,1,1,0,0,1,0,116th Mechanized Brigade,True,2023-09
520291,2024-04-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.297898,37.65463,1,1,1,1,0,0,0,"village of Kalinove, Kramatorsk district",True,2024-04
457573,2022-12-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.766929,37.517175,1,1,1,0,0,1,0,Kupyansk and Krasnolymansk directions,True,2022-12
466962,2023-01-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,20,20,20,0,20,0,0,Ukraine,True,2023-01
521052,2024-04-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.5,36.38,2,2,2,2,0,0,0,the residential sector of the Polohy/Pologovsky  district of the Zaporozhye region,True,2024-04
492382,2023-01-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,1,1,1,0,0,1,0,Donetsk region,True,2023-01
508559,2022-09-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,5,5,5,0,5,0,0,Bakhmut t,True,2022-09
464596,2022-10-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,near Bakhmut,True,2022-10
554852,2024-05-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.8775,37.497109,1,1,1,0,0,1,0,"Kupiansk District, Kharkiv Oblast",True,2024-05
499124,2023-11-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.618259,32.710731,1,1,1,0,0,1,0,In the island zone,True,2023-11
528933,2024-01-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.279112,37.177579,1,1,1,0,0,1,0,Donetsk Oblast	Pokrovsk District	Pokrovska urban community	Pokrovs'k,True,2024-01
546814,2024-02-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.14824,37.68145,3,3,3,0,0,3,0,"Lastochkyne, Ocheretynska settlement community, Pokrovsk District, Donetsk Oblast",True,2024-02
534650,2023-12-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Zaporizhzhia raion,47.84126,35.121166,1,1,1,0,0,1,0,Zaporizhzhia,True,2023-12
455280,2022-11-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,1,1,1,1,0,0,0,Kherson city,True,2022-11
454158,2022-11-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,50.29078,36.94108,2,2,2,0,0,2,0,"areas of the settlements of Volchansk and Gatishche, Kharkiv region",True,2022-11
462943,2023-02-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,46.7939,33.15471,2,2,2,0,0,2,0,near the village of Lvovo,True,2023-02
485816,2023-08-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.72816,36.673267,2,2,2,0,0,2,0,"Yuzhno-Donets direction: area of ​​​​the settlement of Priyutnoye, Zaporozhye region.",True,2023-08
494348,2023-10-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,2,2,2,0,0,2,0,Donetsk region.,True,2023-10
514421,2024-02-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.205323,37.725453,2,2,2,0,0,2,0,in the areas of the settlements of Novomikhailovka and Krasnogorovka of the Donetsk People's Republic.,True,2024-02
461221,2023-01-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,2,2,2,0,0,2,0,Zaporozhye direction,True,2023-01
535745,2023-12-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kyiv oblast,,50.198897,30.090833,1,1,1,0,0,1,0,Kyiv Oblast,True,2023-12
529035,2024-01-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.8775,37.497109,1,1,1,0,0,1,0,14th separate mechanized brigade,True,2024-01
556969,2024-12-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,2,2,2,0,0,2,0,in the areas of the settlements of Komsomolskoye and Malaya Tokmachka of the Zaporozhye region,True,2024-12
460861,2022-03-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.80522,32.26321,4,4,4,4,0,0,0,Posad-Pokrovskoye,True,2022-03
546601,2024-04-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,49.5,36.5,2,2,2,0,0,2,0,Kharkiv Oblast,True,2024-04
532034,2022-07-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,Bakhmut,True,2022-07
461215,2023-01-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.67666,32.73061,2,2,2,0,0,2,0,Antonovka area near Kherson,True,2023-01
529417,2022-03-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,0,0,1,0,Avdiyivka,True,2022-03
535131,2023-12-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.732704,33.079054,1,1,1,0,0,1,0,Kherson District	Oleshkivska urban community	Krynky,True,2023-12
458942,2022-10-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.21833,33.57963,1,1,1,0,1,0,0,"near Novaya Kamenka, Kherson region",True,2022-10
499164,2023-09-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78172,37.07086,1,1,1,0,0,1,0,"near the settlement of Perechistivka, Volnovasky district, Donetsk region",True,2023-09
448456,2022-09-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,48.0,37.805278,1,1,1,1,0,0,0,"Voroshilovsky district, Donetsk",True,2022-09
496652,2023-10-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.45418,35.734,3,3,3,0,3,0,0,north of the settlement of Kopani,True,2023-10
440646,2022-06-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Bashtanka raion,47.67531,32.93905,2,2,2,0,2,0,0,in the direction of Sukhoi Stavka and Lozovoye,True,2022-06
526592,2024-02-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,49.09226,37.96081,11,2,23,0,11,0,0,"Terny, Kramatorsk raion",True,2024-02
541933,2024-03-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,0,0,1,0,"Avdiyivka, Avdiivska urban community, Pokrovsk District, Donetsk Oblast",True,2024-03
462236,2023-01-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,"near Bakhmut, Donetsk region.",True,2023-01
440768,2022-06-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.520114,37.704963,1,1,1,1,0,0,0,In [...] Konstantinovka,True,2022-06
497544,2022-11-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,1,1,1,0,0,1,0,Donetsk region,True,2022-11
508563,2022-09-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,3,3,3,0,3,0,0,Bakhmut t,True,2022-09
531766,2024-07-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.545036,35.699988,1,1,1,0,0,1,0,"in the areas of the settlements of Novoandriivka in the Zaporozhye region, Ivanovka, Tokarevka and Antonivka in the Kherson region",True,2024-07
495157,2023-10-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.6235,32.47511,1,1,1,1,0,0,0,village of Blagovishchenske in the Kherson region,True,2023-10
559600,2024-11-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.94687,37.27033,10,2,20,0,10,0,0,"Dalnie, Pokrovsk raion",True,2024-11
526970,2024-01-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,49.09226,37.96081,6,1,13,0,6,0,0,"Terny, Kramatorsk raion",True,2024-01
445733,2022-08-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kharkiv raion,50.108463,36.115225,1,1,1,1,0,0,0,Kharkiv region: cities of Chuguev and Dergachi,True,2022-08
496729,2023-10-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.337121,37.878161,2,2,2,0,2,0,0,"Kupyansk and Lymansk directions: areas of Synkivka, Novopavlivka, Ivanivka of the Kharkiv region and Nadia, Makiivka of the Luhansk region",True,2023-10
538922,2024-02-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.410058,37.907851,1,1,1,0,0,1,0,24th separate mechanized brigade,True,2024-02
452686,2022-11-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,,48.21,39.33,2,2,2,0,0,2,0,Lugansk People's Republic (LPR),True,2022-11
453326,2022-10-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,2,0,2,0,0,,True,2022-10
448757,2022-09-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.395457,33.715688,2,2,8,0,2,0,0,near Lyubimovka in the Kakhov region and Berislav region,True,2022-09
480572,2023-06-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.786361,36.698694,2,2,2,0,2,0,0,Zaporizhzhia and Melitopol directions: In the direction of Rivnopil - Volodyne,True,2023-06
527908,2023-12-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.76293,37.69374,1,0,3,0,1,0,0,"Synkivka, Kupiansk raion",True,2023-12
528383,2022-07-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Dnipropetrovsk oblast,Kryvyi Rih raion,47.656914,33.718795,1,1,1,0,0,1,0,Dnipropetrovsk Oblast	Kryvyi Rih District	Apostolivska urban community,True,2022-07
466786,2023-02-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,48.0,37.805278,2,2,2,0,0,2,0,Donetsk direction,True,2023-02
496724,2023-10-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,2,2,2,2,0,0,0,Kherson town,True,2023-10
471385,2023-04-14,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,2,2,2,0,0,2,0,area of ​​​​Vogledar.,True,2023-04
545359,2022-10-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.096377,37.72225,1,1,1,0,0,1,0,Opytne,True,2022-10
540109,2024-03-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.9648,37.43602,2,2,2,0,0,2,0,"Heorhiyivka, Marinska urban community, Pokrovsk District, Donetsk Oblast",True,2024-03
547185,2024-02-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.587105,37.708889,2,2,2,0,0,2,0,"Hlushkivka, Kurylivska rural community, Kupiansk District, Kharkiv Oblast",True,2024-02
486417,2023-08-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,1,1,1,1,0,0,0,a village near the city of Kherson,True,2023-08
490931,2022-07-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,2,0,0,2,0,,True,2022-07
531538,2022-05-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Mariupol raion,47.095833,37.549444,2,2,2,0,0,2,0,Mariupol',True,2022-05
495993,2023-08-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporizhzhya region,True,2023-08
536971,2023-11-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,1,1,1,0,0,1,0,Kupiansk District	Kupianska urban community	Kup'jans'k,True,2023-11
478466,2023-06-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.55169,36.84535,2,2,2,2,0,0,0,"village of Zelenopol, Kuibyshev region, Zaporozhye region",True,2023-06
441611,2022-06-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,47.94542,37.617341,2,2,2,2,0,0,0,in the Petrovsky district of Donetsk [...] along Restafetnaya Street,True,2022-06
503373,2023-11-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,3,3,3,0,0,3,0,Kupiansk District	Kupianska urban community	Kup'jans'k,True,2023-11
498197,2023-11-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,2,2,2,0,0,2,0,Yuzhnodonetsk direction,True,2023-11
532888,2024-01-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.76293,37.69374,6,6,6,0,0,6,0,Kharkiv Oblast	Kupiansk District	Petropavlivska rural community	Syn'kivka,True,2024-01
539268,2022-08-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.5257,38.07145,1,1,1,0,0,1,0,Zajtseve,True,2022-08
452924,2022-11-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.520114,37.704963,1,1,1,1,0,0,0,"Donetsk region: in the village of Konstantinovka, Chasovoy Yar and Avdeevka",True,2022-11
501306,2023-10-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.469339,37.959252,1,1,1,0,0,1,0,"direction of Donetsk region, Bakhmut district , town Kurdyumivka",True,2023-10
538702,2024-08-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.09823,37.36315,1,1,1,0,0,1,0,"in the areas of the settlements of Rozovka, Druzhba, Grodivka, Dzerzhinsk, Karlovka, Galitsynovka, Lesovka and Mikhailovka of the Donetsk People's Republic",True,2024-08
478499,2023-06-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,2,2,2,0,2,0,0,"Tavria direction;
in the Zaporozhye region",True,2023-06
430417,2022-02-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,46.61472,31.54505,2,2,2,0,0,2,0,"Ochakov, Mykolaiv region",True,2022-02
529181,2022-03-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,4,4,4,0,0,4,0,,True,2022-03
542184,2024-03-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.750536,36.79547,1,1,1,0,0,1,0,"Staromajors'ke, Velykonovosilkivska settlement community, Volnovakha District, Donetsk Oblast",True,2024-03
486314,2023-08-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,49.09226,37.96081,2,2,2,0,0,2,0,Krasnolimansky direction: area of ​​​​the settlement of Terny of the Donetsk People's Republic.,True,2023-08
499127,2023-03-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.87909,37.73207,1,1,1,0,0,1,0,"Outskirts of the village. Novomlynsk, Dvorichan settlement community, Kupyan district, Kharkiv region",True,2023-03
528888,2024-01-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.732704,33.079054,1,1,1,0,0,1,0,"36th separate marine brigade, Kherson",True,2024-01
548481,2024-10-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63737,32.6151,1,1,1,0,0,1,0,"in the areas of the settlements of Stepnoye in the Zaporozhye region, Dniprovskoye and Antonivka in the Kherson region",True,2024-10
548585,2024-10-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,49.5,36.5,1,1,1,0,0,1,0,Nevskoye in the Lugansk People's Republic; in the Kharkiv region,True,2024-10
478411,2023-06-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.522365,32.427955,2,2,2,0,0,2,0,island zone,True,2023-06
482540,2023-07-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,2,2,2,0,0,2,0,"Kherson
in the Korabelny district [Central in Kherson town]",True,2023-07
536334,2024-08-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.595,37.4825,1,1,1,1,0,0,0,city of Volnovakha,True,2024-08
441329,2022-02-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,49.5,36.5,97,97,134,97,0,0,0,in the Kharkiv region,True,2022-02
546646,2024-04-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,2,2,2,0,0,2,0,"Robotyne, Tokmatska urban community, Pology District, Zaporizhzhia Oblast",True,2024-04
476123,2023-05-31,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.238839,36.989419,1,1,1,1,0,0,0,Donetsk region — in Udachny and Chasovoy Yar,True,2023-05
533913,2023-11-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,5,1,10,0,5,0,0,Bakhmut raion,True,2023-11
552960,2024-05-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,49.83538,36.6865,2,2,2,0,0,2,0,"Chuhuyiv, Chuhuivska urban community, Chuhuiv District, Kharkiv Oblast",True,2024-05
